Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,FIPS,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE,INCOME
080972da-8d21-6291-3b43-d3e5655ba1f3,1989-06-01,,999-76-6916,S99949341,X56965784X,Mr.,Randell912,Corkery305,,,M,black,nonhispanic,M,Boston  Massachusetts  US,486 Macejkovic Port Unit 2,Chelsea,Massachusetts,Suffolk County,25025,02150,42.46537136932699,-71.00722874237968,53087.87,0.00,46405
95d9685c-4aff-613c-8ce2-27b8cfe1f3a1,1971-01-07,,999-80-4998,S99937311,X13524877X,Mrs.,Trish512,Toy286,,Quitzon246,D,white,hispanic,F,Whitman  Massachusetts  US,1038 Strosin Well,Lynn,Massachusetts,Essex County,25009,01940,42.493251747824175,-70.97685399760566,174575.87,559007.15,33312
9ccb9d38-a639-276d-6093-3fc3d01bfa5d,1995-01-03,,999-11-4190,S99962673,X49935791X,Mrs.,Joan322,Frami345,,Tromp100,M,white,nonhispanic,F,Framingham  Massachusetts  US,377 Wiza Fork,Arlington,Massachusetts,Middlesex County,25017,02474,42.39267707058608,-71.19775219077232,141950.91,372875.43,102242
6bcf2690-26d8-0f65-05f8-66a150b94566,1993-12-10,,999-82-9952,S99937303,X17856022X,Mr.,Edmond919,Walter473,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,325 Padberg Parade Suite 65,Lynn,Massachusetts,Essex County,25009,01905,42.43106672755292,-71.00772409621328,99336.98,529671.14,89101
a9b7659a-9aef-8423-90a6-769ebfba8568,1956-11-30,,999-30-4901,S99972951,X34043283X,Mr.,Blake449,White193,,,S,white,nonhispanic,M,Gardner  Massachusetts  US,978 Zemlak Mill,Dedham,Massachusetts,Norfolk County,25021,02090,42.27692014492398,-71.14167844213132,249973.36,106994.85,103594
396edb8d-bde6-dcbe-09f9-9f3f8510eb3e,2005-03-13,,999-52-7130,S99922483,,Ms.,Mercy752,Haley279,,,,white,nonhispanic,F,Cohasset  Massachusetts  US,179 Jenkins Estate,Franklin,Massachusetts,Norfolk County,25021,02038,42.047662329452045,-71.4265688357002,70816.65,696583.30,40440
a8c144a7-9e79-fccc-1f57-4035b2aa9fea,1940-01-29,,999-28-5056,S99964018,X36332229X,Mr.,Dannie881,Rau926,,,M,white,hispanic,M,Westfield  Massachusetts  US,428 Ziemann Manor Suite 29,Mendon,Massachusetts,Worcester County,,00000,42.10202461296625,-71.50867095809865,588025.40,510160.15,67745
e8db751e-f666-fcf0-68b7-82ea0c7219ab,1973-04-28,2008-02-28,999-80-3062,S99997017,X49791354X,Mr.,Frederic454,Goyette777,,,M,white,nonhispanic,M,Framingham  Massachusetts  US,1062 Veum Trailer,Lunenburg,Massachusetts,Worcester County,25027,01462,42.59915545833662,-71.73243016155719,15469.10,1069252.93,15540
9b3a8fc8-1158-28b5-5330-951155959e38,1993-12-11,,999-88-4193,S99971489,X35628748X,Mrs.,Carlos172,Murazik203,,Paucek755,M,white,hispanic,F,Dartmouth  Massachusetts  US,986 Runte Lane,Boston,Massachusetts,Suffolk County,25025,02130,42.36088140654518,-71.0741478211761,139014.29,901394.08,33901
28920801-3840-ea63-6fe4-33c546c1d0d9,1973-02-27,,999-37-4688,S99941662,X25141252X,Mrs.,Carri827,Sporer811,,Denesik803,M,white,nonhispanic,F,Concord  Massachusetts  US,1021 Kilback Path Suite 19,Cordaville,Massachusetts,Worcester County,,00000,42.29907480012714,-71.48259578115108,133527.06,358916.72,521776
5ba5c8f4-dd2b-75c1-13f1-a56b9f5d8813,1965-03-06,,999-31-5652,S99955156,X70910291X,Mr.,Donald774,Kessler503,,,M,white,nonhispanic,M,Douglas  Massachusetts  US,459 Shanahan Route Suite 33,Boston,Massachusetts,Suffolk County,25025,02199,42.29934824340389,-71.08244693572603,319388.89,340161.60,58947
3253fdf0-ed26-d1be-eb39-d563a765bb8f,1989-01-19,,999-33-2092,S99998034,X34976289X,Mr.,Alonzo487,Farrell962,,,D,black,nonhispanic,M,Woburn  Massachusetts  US,892 Volkman Brook,Boston,Massachusetts,Suffolk County,25025,02125,42.34807336921448,-71.118295467756,60244.43,0.00,93935
0d8b0b0e-b545-4bd9-9aa1-871946323a82,2014-08-07,,999-44-3104,,,,Lourdes258,Ledesma253,,,,white,hispanic,F,Buenos Aires  Ciudad de Buenos Aires  AR,1085 Sawayn Tunnel,Boston,Massachusetts,Suffolk County,25025,02132,42.332463250377316,-71.04667681907273,11387.66,9545.32,126752
eef705a8-47f0-8615-da12-d6fe30a0262e,1971-08-07,,999-72-5257,S99958184,X62557938X,Mr.,Jonah176,Harber290,PhD,,W,native,nonhispanic,M,Norton  Massachusetts  US,186 Zemlak Burg,Lynn,Massachusetts,Essex County,25009,01905,42.43140629236677,-70.92759283792158,57464.97,46082.13,627282
cd5de235-e9a2-a722-c8af-6010918d503c,1980-06-02,,999-22-1147,S99932950,X12063496X,Mr.,Jere230,Cummerata161,,,M,white,nonhispanic,M,Salem  Massachusetts  US,992 Gorczany Approach,Chicopee,Massachusetts,Hampden County,25013,01013,42.19844474772384,-72.5411243590012,50348.89,7022.57,33871
bb90e986-37c6-513c-9335-9a0950f04c68,1978-03-26,,999-82-5067,S99949350,X57237645X,Mr.,Wilfred787,Schamberger479,,,M,white,nonhispanic,M,Boston  Massachusetts  US,632 Block Overpass,Worcester,Massachusetts,Worcester County,25027,01607,42.33370556808799,-71.70643223403232,59713.20,21853.54,164196
78f1bf7e-e457-a55f-443d-2e54291ce0e3,1973-04-28,,999-42-8099,S99963289,X82513600X,Mr.,Royce974,Dooley940,,,W,white,nonhispanic,M,Randolph  Massachusetts  US,973 Cartwright Neck Unit 60,Lunenburg,Massachusetts,Worcester County,25027,01462,42.62886432873368,-71.68172282846872,18958.66,366014.72,15540
ffe766dd-3796-a01f-ba8b-52832319afee,1946-05-30,,999-23-9428,S99970752,X57888704X,Mr.,Wilton999,Emmerich580,,,D,white,nonhispanic,M,Northwest Harwich  Massachusetts  US,933 Prosacco Landing,Brockton,Massachusetts,Plymouth County,25023,02301,42.04096364496011,-70.95114893036495,102742.05,87487.70,917700
4166cd28-0ad3-6e7e-73b6-58ea57ed17a0,1917-06-20,1992-06-08,999-79-8616,S99961782,X7447024X,Mr.,Isaac321,Rempel203,,,M,white,nonhispanic,M,Concord  Massachusetts  US,779 Schoen Dam Apt 31,Milton,Massachusetts,Norfolk County,25021,02186,42.25160451561488,-71.10623793642067,290949.74,2999262.57,31552
5892c42f-a269-018c-02cc-bee02ed4db6f,1922-07-01,1999-01-01,999-55-3350,S99917115,X6534810X,Ms.,Catheryn300,Leuschke194,,,S,black,nonhispanic,F,Wareham  Massachusetts  US,501 Zieme Passage Suite 8,Wrentham,Massachusetts,Norfolk County,,00000,42.09759702525893,-71.34094091765563,617604.78,734921.18,112995
b71e47e8-4b13-27f0-30ff-80b91e364f70,1970-09-05,,999-83-8655,S99922772,X59685235X,Mrs.,Glendora96,Tillman293,,Baumbach677,D,white,nonhispanic,F,Lynn  Massachusetts  US,686 Jones Course,New Bedford,Massachusetts,Bristol County,25005,02740,41.58852859526803,-70.89845527640803,24332.81,922189.11,10279
b36fc517-682e-5378-3311-b4d80c3bbafc,1917-06-20,2009-11-25,999-38-9526,S99944793,X25955772X,Mr.,Charley358,Hyatt152,,,M,white,nonhispanic,M,Falmouth  Massachusetts  US,354 McCullough View Apt 37,Milton,Massachusetts,Norfolk County,25021,02186,42.217628054615474,-71.1301251392479,254937.46,861299.88,31552
27592f0a-4aff-9f6f-4174-467e5569a296,1971-03-11,2019-09-09,999-84-9100,S99966165,X38797767X,Mr.,Gordon377,Schmitt836,,,S,white,nonhispanic,M,Boston  Massachusetts  US,502 Gerhold Street Unit 34,Somerville,Massachusetts,Middlesex County,25017,02155,42.42484713695168,-71.09556948756675,108034.41,2724165.58,42026
65cb7e04-3180-0f2f-46af-c2533b57af52,1971-03-11,,999-55-9527,S99912990,X65283324X,Mr.,Boris111,Kuhn96,,,D,white,nonhispanic,M,Burlington  Massachusetts  US,319 Thompson Tunnel Suite 89,Somerville,Massachusetts,Middlesex County,25017,02140,42.42612731319995,-71.11736134246519,579126.69,489345.05,42026
049154f0-6ac0-6610-2562-72cba8f094c1,1922-07-01,2017-11-23,999-54-8448,S99974906,X63747636X,Mrs.,Dominga527,Weimann465,,Wuckert783,M,black,nonhispanic,F,Sterling  Massachusetts  US,160 Torphy Promenade,Wrentham,Massachusetts,Norfolk County,,00000,42.00385115168283,-71.32922055795694,2526624.32,1496780.14,112995
5120d359-e147-cfeb-7027-5b50fa3584b5,1917-06-20,,999-98-9186,S99949983,X77935656X,Mr.,Davis923,Effertz744,,,M,white,nonhispanic,M,Waltham  Massachusetts  US,911 Purdy Gateway Unit 61,Milton,Massachusetts,Norfolk County,25021,02186,42.25553324997695,-71.09907199611308,332739.76,1469901.59,31552
fbaa85f7-5ab2-82d6-b35e-94715fff215b,1922-07-01,2007-01-29,999-14-1715,S99919727,X36946077X,Ms.,Voncile324,Zemlak964,,,S,black,nonhispanic,F,Reading  Massachusetts  US,970 Kessler Knoll Suite 31,Wrentham,Massachusetts,Norfolk County,,00000,42.07331666163482,-71.37158643660462,1119402.62,1762133.63,112995
e2fccb1a-7609-c2e8-c0f3-213582c574d3,1922-07-01,,999-61-9315,S99926370,X17590930X,Mrs.,Shery223,Lynch190,,Klocko335,M,black,nonhispanic,F,Natick  Massachusetts  US,803 Jacobson Drive,Wrentham,Massachusetts,Norfolk County,,00000,42.061946254966266,-71.4008334275727,983039.64,1010647.13,112995
